kind,tweet_id,parent_tweet_id,parent_tweet_text,created_at,user_id,user_screen_name,text,in_reply_to_id,retweet_count,favorite_count,relevan,sentimen,emosi,intensi,aspek,alasan,,
commentar,1.49749235187434E+018,1.49748546104421E+018,"@ferrydputra Cya kenal beliau udah bbrp tahun.
Bahkan sejak kuliah D3 kami sesekali ngobrol sampe sekarang.
Cya sangat dekat &amp; mengenalnya dgn baik di duta &amp; medsos jg
Cya tau sepak terjangnya selama ini spt apa.. InsyaaAllah amanah 🙂

Tapi Cya ga mau bilang siapa beliau sebenarnya 🙏 https://t.co/yECcVamsPn",Sat Feb 26 08:42:53 +0000 2022,1.04411332845951E+018,ferrydputra,"@D__Frozen Sekadar memberi gambaran saja.
Untuk jalur karir, kekuatan orang dalam itu biasanya baru bisa dipakai di tahap akhir (wawancara; biasanya karena faktor subjektifnya tinggi), yang artinya harus lulus dulu tes-tes sebelumnya. Tes CPNS/CASN sekarang ketat, banyak yang memelototi.",1.49748546104421E+018,0,1,iya,netral,peringatan,edukasi,subjektivitas,jelaskan “orang dalam” biasanya bermain di tahap wawancara.,,
commentar,1.4956389318951E+018,1.49559813926003E+018,"HEYYY INII MAU ADA APA BAJU SAMA RAMBUTNYA RAPIH BANGET TRUS PAKE MIC LAGI???👀👀👀

-sn https://t.co/C6mwtWVZGW",Mon Feb 21 05:58:03 +0000 2022,1.33344804850922E+018,jodohnya_soodam,@secretnumbermfs Mau tes wawancara CPNS,1.49559813926003E+018,0,1,iya,netral,pernyataan,niat,wawancara,menyatakan akan tes wawancara cpns.,,
commentar,1.48687978839264E+018,1.48686334225407E+018,"@muarlis @asumsico Ga harus sbnrnya. Cuman, kata emak dia ""biar bisa pake org dalam."" Entah gimana maksudnya, yg jelas kata mak dia klo udh masuk jd honorer, nanti bakal bisa dibantu pas pendaftarannya hehehehe",Fri Jan 28 01:52:21 +0000 2022,328977235,muarlis,"@sxcratexos @asumsico Klo cpns skrg setahuku walo org dalem ttp ga bisa dan harus pake tes. Kecuali yg ada penilaian dari instansi tsb dan wawancara karena penilaiannya subjektif. Contoh: dosen di kampus, itu ada penilaian cara mengajar dan wawancara. Nah itu org dalam/honorer bisa dimasukin",1.48686334225407E+018,0,,iya,netral,analitis,penjelasan,subjektif,terangkan subjektivitas di formasi dengan penilaian wawancara.,,
commentar,1.48464885163847E+018,1.48449788853345E+018,"@tubirfess bokap nyokap gua selalu gini, terutama nyokap sih, kek takaran sukses lu itu kalo lu udah masuk pns. pernah gua tanya, emang kenapa mak kok kudu pns? ya idup lu terjamin, gua kadang stress anjg mikirin kedepannya buat masuk pns, yang mana ujiannya kaga pure!",Fri Jan 21 22:07:24 +0000 2022,517463185,YogiAfroza,@AkuswagkayaBTS @tubirfess Nggak pure nya sebelah mana ya? Bukannya sekarang CPNS pakai sistem CAT dan hasilnya bisa langsung di lihat. Mungkin yang masih sering kurang objektif hasilnya kalau ada test wawancara atau tes lain yang penilaiannya subjektif dari penguji.,1.48449788853345E+018,0,,iya,netral,analitis,penjelasan,cat,tekankan cpns pakai cat, bias ada di tes subjektif seperti wawancara.,
retweet,1.48375515613958E+018,1.47492500729792E+018,"Nilai kami lain dijatuhkan habis-habisan di Wawancara &amp; Micro Teaching, sementara nilai peserta dari internal kampus didongkrak bukan main.

Indikasi Manipulasi Nilai di Seleksi CPNS 2021 [Thread]

cc: @BKNgoid @Kemdikbud_RI @direktoridosen @LowonganDosen @PNS_Ababil https://t.co/psSd1Xgb73",Wed Jan 19 10:56:10 +0000 2022,186698011,Uzumaki_gels,"Inilah kenapa saat cpns lbh memilih yg pemkab/pemprov aja drpd yg ada tes wawancaranya. 

Soalnya prnh ngalami jg, waktu tes di kampus kedinasan,
Udah ikut tes tulis dan tes kebugaran peringkat masuk 100-200an dr ribuan, dan berakhir jd 100an org yg tersisihkan stlh wawancara",,0,,iya,negatif,kecewa,refleksi,wawancara,"cerita gagal setelah tahap wawancara, lebih pilih instansi tanpa wawancara.",,
commentar,1.48072021062146E+018,1.48072020944285E+018,"# Hingga saya menulis tweet ini, tidak ada pihak berwenang terkait yang menghubungi saya terkait data yang saya sampaikan.

Tapi menurut laporan CNN Indonesia, hal ini sudah diteruskan ke Itjen Kemdikbudristek untuk diinvestigasi.

https://t.co/U0qxnslFiw",Tue Jan 11 01:56:23 +0000 2022,8.12449792655622E+017,alhrkn,"Mengutip Tempo, BKN mengkonfirmasi bahwa laporan  dapat dilakukan melalui Twitter #LaporBKN —sehingga tweet laporan saya dapat diakui.

Dengan tetap memantau, mari berharap yg terbaik agar ini ditindaklanjuti, terdapat koreksi dan perbaikan dari evaluasi.

https://t.co/RCfOuuF7sT",1.48072020944285E+018,4,14,tidak,netral,informatif,laporan,pelaporan,"hanya bahas #laporbkn, tidak menyinggung proses wawancara cpns.",,
tweet,1.4800261276493E+018,,,Sun Jan 09 03:58:21 +0000 2022,236814709,kobuuw,"Baca thread yg cpns dosen, am so sorry to hear what happened to many of you. Idk but yg namanya wawancara kan subjektif ya, pejabat atau calon atasan pasti pengen kerja bareng org yg menurut mereka cocok. But ive no idea about tes cpns di PTN :( karena beda.",,0,,iya,netral,analitis,opini,subjektivitas,menilai wawancara cpns dosen memang subjektif dan berbeda antar instansi.,,
tweet,1.47969342244109E+018,,,Sat Jan 08 05:56:17 +0000 2022,1.44411564398112E+018,Marspdmmpd,"Lulus SKD dan SKB, jatuh di Wawancara, apa Hebatnya tes Wawancara , bisa menjatuhkan SKD dan SKB...Terbaru! Inilah Kepastian BKN Soal Apakah Tes atau Pendaftaran CPNS 2022 dan PPPK Dibuka atau Tidak
 
https://t.co/Mo1Lq3lpHO lewat @tribunnews",,0,,iya,negatif,kecewa,kritik,proporsi,protes nilai wawancara menjatuhkan hasil skd/skb.,,
commentar,1.47965833316647E+018,1.4796583307715E+018,"bgitupun ketika saya lamar kerja di non nakes, saya diketawa2in. ngapainn sih nakes kok daftar presenter, daftar jadi admin.. :( 1 tahun saya bertahan hidup dgn numpang dgn ortu. saya buka jasa2 apapun, ikut prakerja, kadang nulis tugas org, yg upah ga seberapa itu utk bertahan.",Sat Jan 08 03:36:52 +0000 2022,1.08918739375891E+018,lorongbahagia,"sampai saat CPNS buka, disitu saya bilang bahwa hanya kesempatan inilah dmna yg ngalahin hanya kebodohan saya, bkn ordal. ambil instansi Puskesmas daerah dipelosok, tdk ada tes SKB wawancara, hanya tes CAT semua. sembari tetap sebar lamaran ke yg lain.",1.4796583307715E+018,0,,iya,positif,bangga,cerita,cat,memilih formasi tanpa wawancara dan lulus murni.,,
commentar,1.47940232255592E+018,1.47940231584921E+018,"ㅤㅤ
   
   ""Sesuai aplikasi ya ka?"" Tanya sang driver saat memberikan helm go green.

   ""Iya, ka request kalo ketemu bakso mampir sebentar.""

    ""Iya ka"" Ave dan sang ojol pun akhirnya berangkat menuju kediaman Rosenbubu.

ㅤㅤ",Fri Jan 07 10:39:34 +0000 2022,2932938546,ennavier,"ㅤㅤ
      Saat sedang membuat footage tiktok, tiba tiba sang ojol berhenti di sebelah gerobak bakso.

   Abang abangnya sedikit nyentrik seperti habis pulang tes cpns atau wawancara bumn. Ave pun turun dan memesan bakso sebanyak 7 porsi, jangan tanya buat siapa.

ㅤㅤ https://t.co/6N0fAK9LpQ",1.47940231584921E+018,0,,tidak,netral,humor,hiburan,tidak relevan,"cerita fiksi/komedi, tidak membahas cpns secara substansi.",,
tweet,1.47934582204303E+018,,,Fri Jan 07 06:55:03 +0000 2022,7.59692754985243E+017,kumparan,"Kekuatan ""orang dalam"" bukanlah hal baru dalam tes CPNS dosen. Sudah terjadi berulang kali. Indikasi terlihat pada nilai peserta yang terlalu tinggi pada sesi wawancara dan microteaching. #userstory https://t.co/n1gcnbC8yK",,3,9,iya,negatif,kritik,kritik,nepotisme,tuduhan nilai wawancara dosen dimanipulasi karena “orang dalam”.,,
tweet,1.47902494383275E+018,,,Thu Jan 06 09:40:00 +0000 2022,81066525,klinikhukum,"Setelah pengumuman CPNS 2021, beberapa orang meributkan adanya dugaan manipulasi nilai tes SKB dan wawancara. Jika benar terjadi manipulasi nilai, pasal apa yang bisa menjerat perbuatan ini?https://t.co/EAxBJHdmqg",,0,5,iya,negatif,kritik,kritik,manipulasi,soroti potensi hukum manipulasi nilai wawancara cpns.,,
commentar,1.47752203064786E+018,1.47752066018007E+018,"@Sean_Alma Ya Allah DNA genetis 😭😂😭😭😂😂😂😭
Duh ternyata saya yang bolot nangkap ini mah kayanya emang ga lolos tes beneran hahahaha",Sun Jan 02 06:07:57 +0000 2022,2834985456,Sean_Alma,"@DianOnno Don wori, kak. Dulu pernah disuruh nyokap ikut tes CPNS kementrian. Sekedar iseng tp bisa lolos sampe 3 besar. Pas wawancara, aku dan mas peserta lain ditanya apakah kalo ga diterima mau nyoba lagi taun depan ? Yg diterima mbak yg pas wawancara brg kami ga ditanya hal itu. 😂",1.47752066018007E+018,0,,iya,netral,cerita,pengalaman,ketidakadilan,cerita wawancara tidak konsisten, yang ditanya berbeda justru lolos.,
tweet,1.4763701298773E+018,,,Thu Dec 30 01:50:43 +0000 2021,33175207,prama_syara,"Masih kepikiran hasil tes cpns keponakan. Bahagia dia lolos urutan 1, tapi sedih lihat yang nmr 7 hiks. Secara nilai masnya itu harusnya nmr 2, tapi gak lolos karena yg diambil 6 saja. Dia gak lolos tes kesehatas di rinciannya. Tes kesehatan kan sebelum CAT dan wawancara.... https://t.co/GIsntZthrR",,0,,iya,netral,campur,cerita,kesehatan,cerita hasil cpns keponakan, urutan tes termasuk wawancara.,
tweet,1.47614533432988E+018,,,Wed Dec 29 10:57:27 +0000 2021,2992031881,vibeondelight,"Cpns tuh ya yg digagalin bkn krena nilai, tp tes2 yg ga ketedeksi komputer yg menjadi pengunggur. Kaya wawancara or tes kesehatan. Jdi org2 nilai gede biasanya dihantem sama dua tes ini yg ga bisa disanggah.",,0,,iya,negatif,kritik,kritik,tes-manual,menilai wawancara & kesehatan jadi faktor gugur non-obyektif.,,
commentar,1.47613722447533E+018,1.47613185467182E+018,https://t.co/64xrLjz7JG,Wed Dec 29 10:25:14 +0000 2021,1.36784585948903E+018,sikas_purnomo,"@txtdrpemerintah Saran saya nunggu pejabat2 ampas Orde Baru habis pak... susah lawan mereka, penerimaan CPNS yg udah digital pake CAT aja diselipin tes wawancara dari unit kerja yg nggak kredibel, pertanyaan pertama: punya sodara pejabat di sini?? Kalo punya langsung katrol nilainya.. busuk!!!",1.47613185467182E+018,0,3,iya,negatif,marah,kritik,kkn,sindiran keras wawancara nepotistik oleh pejabat lama.,,
tweet,1.47607641140423E+018,,,Wed Dec 29 06:23:35 +0000 2021,1.31910714936084E+018,HaniAngelita,"Kayanya emang udah bertahun2 begini sih. Flashback ikut tes cpns, sampe wawancara dan yg lolos keterima tyt sudah kenal pewawancara, sudah kerja kontrak juga di instansinya.",,0,,iya,negatif,kecewa,cerita,kenalan,cerita lolos wawancara karena kenal pewawancara.,,
retweet,1.4759012465821E+018,1.47492500729792E+018,"Nilai kami lain dijatuhkan habis-habisan di Wawancara &amp; Micro Teaching, sementara nilai peserta dari internal kampus didongkrak bukan main.

Indikasi Manipulasi Nilai di Seleksi CPNS 2021 [Thread]

cc: @BKNgoid @Kemdikbud_RI @direktoridosen @LowonganDosen @PNS_Ababil https://t.co/psSd1Xgb73",Tue Dec 28 18:47:32 +0000 2021,66630720,McKuncoro,"Kayanya emang udah bertahun2 begini sih. Flashback ikut tes cpns, sampe wawancara dan yg lolos keterima tyt sudah kenal pewawancara, sudah kerja  kontrak juga di instansinya.",,0,,iya,negatif,kecewa,cerita,nepotisme,"duplikasi isi tweet 153, masih soal kenalan pewawancara.",,
tweet,1.47587643944654E+018,,,Tue Dec 28 17:08:58 +0000 2021,223795812,happyaiss,"Mas2 yg digagalin cpns secara sistematis pas wawancara dan tes microteaching:

""IT'S MY DREAM, MAS, NOT HERS!"" 

Maap
😭👍🏼
Maap",,1,1,iya,netral,humor,parodi,wawancara,parodi kegagalan wawancara cpns.,,
tweet,1.47569620760337E+018,,,Tue Dec 28 05:12:47 +0000 2021,69183155,detikcom,Belum lama ini di media sosial Twitter ramai beredar informasi mengenai dugaan manipulasi tes wawancara CPNS. Begini cara lapornya: https://t.co/9aPpJxOQ0V,,4,13,iya,netral,informatif,edukasi,manipulasi,bagikan tautan cara melapor dugaan manipulasi wawancara.,,
tweet,1.47569569211506E+018,,,Tue Dec 28 05:10:44 +0000 2021,135795460,detikfinance,Belum lama ini di media sosial Twitter ramai beredar informasi mengenai dugaan manipulasi tes wawancara CPNS. Begini cara lapornya: https://t.co/Vp324IQJ5B,,2,3,iya,netral,informatif,edukasi,manipulasi,duplikasi tweet 156.,,
tweet,1.47536832301344E+018,,,Mon Dec 27 07:29:53 +0000 2021,1.450329655572E+018,Manto07306127,"Beredar Dugaan Manipulasi Tes Wawancara CPNS, Begini Proses Pelaporannya https://t.co/bvarLpxawr",,0,,iya,netral,informatif,edukasi,manipulasi,versi lain berita cara lapor manipulasi wawancara cpns.,,
retweet,1.47536505078949E+018,1.47492526528535E+018,"#1 Kenyataan Pahit:

Cerita &amp; data yang saya paparkan di atas sebenarnya tidak unik, alias sudah sering terjadi.

Di Rekrutmen CPNS setiap tahunnya, selalu ada kampus yang membuang talenta baru &amp; kompeten demi mengangkat pegawai tidak tetap yang sudah bekerja di sana lebih dulu.",Mon Dec 27 07:16:53 +0000 2021,40660417,insgnfcntothr,"Saya tiap taun ikut CPNS.
Utk tes2 CAT, yg berbasis komputer, pas kita submit, nilainya muncul, lsg terupload dan terpublish, sulit dimanipulasi.

TAPI...
Ada tes yang ga berbasis komputer, ya kaya wawancara, uji ngajar, dll.
Yg ini nih angkanya ya sesuai keinginan penguji.",,0,,iya,negatif,kritik,kritik,subjektivitas,jelaskan wawancara tak obyektif karena tak terkomputerisasi.,,
tweet,1.47534714219352E+018,,,Mon Dec 27 06:05:43 +0000 2021,18129942,tempodotco,Badan Kepegawaian Negara (BKN) merespons munculnya informasi mengenai dugaan manipulasi nilai tes wawancara calon pegawai negeri sipil (CPNS). #TempoBisnis https://t.co/4wsLGuu1o0,,1,2,iya,netral,informatif,berita,manipulasi,liputan bkn menanggapi isu manipulasi wawancara cpns.,,
commentar,1.4753439014981E+018,1.4753428527167E+018,"/sm alhamdulillah bersyukur bgt bisa jadi peserta diklat bisa lngsung jadi pns setelah lulus, ternyata tindakan curang bener2 masih bisa terjadi di tes cpns malah banyakan celahnya padal kukira tes cpns dibuat cbt biar gk ada yg bisa curang nyatanya skb nya bisa dicurangin (cont) https://t.co/22dbmehndz",Mon Dec 27 05:52:51 +0000 2021,1.44454094992162E+018,urname167,"@stanmenfess Biasanya yg skbnya wawancara rawan curang, makanya skrg penerimaan cpns pemda gaboleh ada tes wawancara pas skbnya untuk meminimalisir org titipan",1.4753428527167E+018,0,2,iya,negatif,kritik,peringatan,curang,menyebut wawancara skb rawan curang, larangan di pemda.,
commentar,1.47534218928667E+018,1.47529108975008E+018,,Mon Dec 27 05:46:03 +0000 2021,466467094,QConstantya,"@pmdewi Paling enak pilih rekrutmen cpns yang gak ada wawancara sama tes kesehatan
Meminimalisir kecurangan ""orang dalam""",1.47529108975008E+018,0,,iya,positif,saran,nasihat,strategi,sarankan pilih formasi tanpa wawancara untuk hindari “orang dalam”.,,
tweet,1.4753165140142E+018,,,Mon Dec 27 04:04:01 +0000 2021,18129942,tempodotco,Media sosial Twitter sedang diramaikan dengan beredarnya informasi mengenai dugaan manipulasi tes wawancara calon pegawai negeri sipil (CPNS). #TempoBisnis https://t.co/cZUncXgQLv,,15,27,iya,netral,informatif,berita,manipulasi,berita soal dugaan manipulasi wawancara cpns.,,
commentar,1.47528713156412E+018,1.4749944449821E+018,"Kemaren agak shock karena dapet jawaban gitu. Soalnya yg aku liat dr konten2 kreator HR, semuanya pada bilang jawaban yg aku bilang itu yg benar 😭 gmn sih harusnya? work! https://t.co/CserAIu1Ln",Mon Dec 27 02:07:16 +0000 2021,1.44052125015818E+018,namudaisies,@worksfess kemarin aku cpns ada tes wawancara. ditanya “kenapa mau jadi pns?“ aku jawab jujur banget wkwkwk padahal orang2 di tele jawabnya jawaban internet kayak “ingin memberikan kontribusi kepada negara” dll dll.. hamdulillah nilai wawancaraku malah lebih tinggi,1.4749944449821E+018,0,,iya,positif,ceria,cerita,jawaban,cerita jujur wawancara cpns, hasilnya justru bagus.,
retweet,1.47527088220546E+018,1.47492500729792E+018,"Nilai kami lain dijatuhkan habis-habisan di Wawancara &amp; Micro Teaching, sementara nilai peserta dari internal kampus didongkrak bukan main.

Indikasi Manipulasi Nilai di Seleksi CPNS 2021 [Thread]

cc: @BKNgoid @Kemdikbud_RI @direktoridosen @LowonganDosen @PNS_Ababil https://t.co/psSd1Xgb73",Mon Dec 27 01:02:42 +0000 2021,168018232,ISBA_5,"Memang tes cpns pake wawancara ituu sangat membuka ""peluang"" ditengah2 ketatnya peraturan untuk masuk cpns. Meskipun harus berjuang dulu di SKDnya agar lolos ke tahap selanjutbya (ada sebagian yg wawancara)",,0,,iya,netral,analitis,penjelasan,peluang,menilai wawancara membuka peluang besar di tahapan cpns.,,
retweet,1.47526769872034E+018,1.47492500729792E+018,"Nilai kami lain dijatuhkan habis-habisan di Wawancara &amp; Micro Teaching, sementara nilai peserta dari internal kampus didongkrak bukan main.

Indikasi Manipulasi Nilai di Seleksi CPNS 2021 [Thread]

cc: @BKNgoid @Kemdikbud_RI @direktoridosen @LowonganDosen @PNS_Ababil https://t.co/psSd1Xgb73",Mon Dec 27 00:50:03 +0000 2021,84294026,evirilika,Ngalamin ini waktu tes CPNS di taun 2014. Emang harusnya tes wawancara itu dihapuskan sajaaa. Waktu lulus tes 2018 kemarin tidak ada tes wawancara dan semuanya fair ga ada manipulasi2an,,0,1,iya,negatif,kritik,kritik,wawancara,menginginkan penghapusan wawancara karena rawan manipulasi.,,
tweet,1.47523959424113E+018,,,Sun Dec 26 22:58:22 +0000 2021,347826393,agungheryw,"Penerimaan CPNS Pemda yang mana SKD &amp; SKBnya semua pake CAT, sedangkan pusat masih ada wawancara/tes lain yang melibatkan manusia.

Dari sini dapat disimpulkan bahwa orang pusat lebih netral dan dapat dipercaya dari pada orang daerah, CHUUUAAAKKKKSSS",,0,,iya,negatif,sarkas,kritik,persepsi,sindiran terhadap pusat vs daerah dalam tes wawancara.,,
commentar,1.47523059610847E+018,1.47499748096608E+018,"12 tahun lalu, sy duduk ikut tes CPNS dosen dan terkaget2 melihat dosen saya saat masih kuliah dulu duduk tak jauh dr saya jg ikut tes. Saya tdk menyalahkan siapa2 jika dia yg dipilih. 

Yg saya pertanyakan, mengapa sistem seperti ini terus dilanggengkan?",Sun Dec 26 22:22:37 +0000 2021,2155973748,smkalazharplus,@kpertiwi29 makanya lebih enak CPNS di pemda karena cukup dengan nilai tes tanpa perlu ada tes wawancara yang penuh dengan subjektifitas panitia,1.47499748096608E+018,0,3,iya,positif,saran,edukasi,pemda,menyarankan pilih cpns pemda tanpa wawancara karena lebih objektif.,,
tweet,1.4751140930318E+018,,,Sun Dec 26 14:39:40 +0000 2021,1523539206,abuhalid,"Udah berapa kasus penerimaan CPNS yang mana pesertanya ""digagalkan"" di tes wawancara karena pesaingnya adalah orang dalam formasi yang dilamar.",,0,,iya,negatif,kritik,kritik,nepotisme,menyebut banyak peserta gagal karena lawannya “orang dalam”.,,
retweet,1.4751138663045E+018,1.47492500729792E+018,"Nilai kami lain dijatuhkan habis-habisan di Wawancara &amp; Micro Teaching, sementara nilai peserta dari internal kampus didongkrak bukan main.

Indikasi Manipulasi Nilai di Seleksi CPNS 2021 [Thread]

cc: @BKNgoid @Kemdikbud_RI @direktoridosen @LowonganDosen @PNS_Ababil https://t.co/psSd1Xgb73",Sun Dec 26 14:38:46 +0000 2021,260978241,tilistiliskitip,"Tes wawancara adalah tes paling ""sulit"" sepanjang pengalaman hidup saya. Mbuh kui wwncara kerja swasta, cpns, beasiswa, keringanan spp kuliah, pranikah, bahkan wwncara ngajuin kredit pun juga susah.",,0,,iya,netral,reflektif,cerita,pengalaman,menganggap wawancara (cpns dll) tes tersulit.,,
tweet,1.47511090283999E+018,,,Sun Dec 26 14:27:00 +0000 2021,7.44682561486545E+017,andriadigunawa1,"Lebih baik mendaftar cpns yang tidak memiliki wawancara manual sebagai tes tambahan.

Okey, mari menatap Juni 2022.

Banyak pelajaran dari CPNS 2021",,0,1,iya,positif,saran,refleksi,strategi,ajakan daftar cpns tanpa wawancara manual.,,
retweet,1.47508961619354E+018,1.47492526528535E+018,"#1 Kenyataan Pahit:

Cerita &amp; data yang saya paparkan di atas sebenarnya tidak unik, alias sudah sering terjadi.

Di Rekrutmen CPNS setiap tahunnya, selalu ada kampus yang membuang talenta baru &amp; kompeten demi mengangkat pegawai tidak tetap yang sudah bekerja di sana lebih dulu.",Sun Dec 26 13:02:24 +0000 2021,1.10011772813476E+018,Ugh__ON,Pelajaran yang didapat jangan terlalu berharap banyak sama tes cpns yang ada sesi wawancara dll. Suka dijadiin mainan sama otak setan soalnya.,,0,,iya,negatif,kritik,peringatan,subjektivitas,mengingatkan wawancara rawan disalahgunakan.,,
